105977.0525,105992.0464
126775.1395,126790.2026
129272.168,129287.0115
118765.7035,118780.1101
115585.0286,115599.8179
108427.2269,108441.5451
124709.9584,124725.3106
135523.4911,135538.7254
117726.5014,117740.7573
105849.5235,105864.9448
106368.8054,106384.0956
116062.0817,116076.4559
132329.4477,132343.8857
126224.0596,126239.1494
130842.6556,130857.2728
124154.0253,124168.433
120515.4245,120530.8153
127305.4579,127320.6484
155143.2588,155158.7287
149650.5416,149665.7994
121496.1362,121511.0348
130098.6077,130113.8285
142205.3465,142220.335
128074.0683,128088.7708
122241.0375,122256.6921
124244.0406,124258.3706
129200.5881,129215.86
119925.4218,119940.3011
130660.7704,130675.784
121011.9898,121026.7417
129632.8125,129648.6454
132736.3635,132751.3782
144655.441,144670.3488
105794.7845,105808.6937
125850.4365,125865.0681
130779.6651,130795.2372
133002.003,133017.2901
153374.4671,153390.0508
129731.7282,129746.6486
126377.1778,126392.4025
116394.9627,116409.4752
130093.502,130108.3034
116425.5673,116440.8679
122143.6477,122158.9183
129441.5612,129457.0153
156244.1733,156259.8812
117530.1784,117544.5703
109995.8755,110009.7946
114649.7481,114665.333
124341.3328,124355.8047
119343.016,119357.2343
113978.8396,113993.9617
122287.7107,122302.658
110017.0822,110031.7631
148772.2969,148787.0178
123198.8464,123213.2633
107471.043,107485.2671
138085.8937,138100.5663
146668.4906,146683.2698
125930.3059,125945.7048
143251.4044,143266.3497
126906.711,126921.8711
143067.54,143082.2568
118499.7061,118515.2196
136873.6598,136889.019
108158.5472,108172.788
116990.3232,117005.3838
126924.3667,126939.8972
127204.3932,127218.7746
116387.6829,116402.4491
126354.1333,126368.6531
119726.1788,119741.0702
110304.4664,110319.0014
129227.4678,129242.3057
112603.3785,112617.8597
130009.0537,130024.5291
119436.4629,119451.8176
127963.2805,127977.8967
114488.3096,114502.8842
126448.7756,126463.9785
117207.0447,117222.2113
128911.2472,128927.0241
122445.8086,122459.7286
128422.5607,128438.2157
139894.3358,139910.1868
120089.8714,120104.1971
138010.8079,138025.4028
110546.5879,110561.2124
133478.6948,133494.0774
129805.816,129820.9942
114152.0177,114166.3193
124247.0653,124261.5243
129983.0442,129997.7042
136499.328,136514.0821
120937.2961,120952.5743
136615.8004,136630.8672
110785.9161,110800.6273
113759.2792,113774.0437
135910.7126,135925.2212
129926.508,129941.6327
101865.2521,101880.0373
106958.1836,106973.0106
115681.2829,115694.9594
112348.6517,112363.3043
140427.6541,140442.9452
108772.44,108786.7585
124049.3461,124063.6208
131277.4155,131292.3358
110188.8722,110203.5996
143206.7598,143221.2093
144351.3037,144366.4424
134050.2444,134064.4461
122623.8905,122638.6017
117564.0091,117579.0776
136197.9443,136213.2418
114947.6474,114962.3916
137241.8183,137256.7397
125094.8064,125110.3051
119891.7592,119907.394
144676.5272,144691.0597
118657.2104,118671.4708
127193.9955,127208.364
105566.6499,105581.7547
133318.8164,133333.2261
134865.0963,134879.7229
115852.0242,115866.644
121573.6496,121588.4018
123502.7594,123516.948
136285.7021,136301.297
141682.234,141698.5236
154251.5949,154266.7103
111987.4547,112001.3453
132663.7837,132678.4052
119326.9498,119341.3116
112627.7307,112642.3714
118669.2761,118684.9002
131719.8911,131734.3889
133722.1081,133737.1117
140007.1383,140022.4181
148769.4905,148785.11
125051.0165,125066.1314
140532.7408,140547.9086
121068.5949,121083.5234
129296.3493,129310.8946
107581.0557,107595.9711
116968.437,116982.9023
125532.2218,125547.4443
122254.1522,122269.2957
142433.6408,142449.2896
119399.2162,119414.4341
113344.1814,113359.4308
120604.0716,120619.2536
96059.56678,96073.58782
99651.64652,99666.39017
109872.6725,109887.1788
124569.3978,124583.9469
113897.6242,113913.501
129970.795,129985.9109
162955.2653,162970.5218
104309.2055,104323.7487
123919.834,123934.4442
130016.7375,130031.6425
145856.6388,145872.2246
120640.2206,120655.274
147785.5439,147800.2821
120405.8719,120420.7047
111339.8781,111354.3528
127655.3217,127670.0355
124929.5826,124943.8981
128293.9518,128308.726
148544.6575,148559.6215
128318.8749,128333.4115
124554.6682,124569.6278
132274.3607,132288.8952
136387.9446,136403.3462
96551.34652,96566.03637
133552.8122,133568.2328
130998.561,131013.5451
121843.9635,121858.4062
107763.0567,107777.3592
108749.8284,108764.4683
142555.008,142569.9685
121450.3981,121466.2103
129202.4906,129216.9443
103982.8927,103997.4992
133171.3191,133186.1327
127617.3091,127631.3567
124439.9078,124454.6533
140123.4739,140138.6053
144436.2826,144451.2305
114115.8486,114130.4342
123184.2112,123199.7049
124455.9131,124470.8091
97463.57233,97478.30473
119219.8953,119234.5861
128417.5904,128432.9237
112893.1064,112907.3202
137490.7652,137505.9679
117764.9729,117780.1381
120777.5877,120792.9999
112664.1967,112678.4429
123719.9477,123735.1808
118547.0071,118562.4
154448.4788,154464.4406
142643.1513,142658.885
137796.0355,137811.4198
132611.8526,132626.9256
141281.0374,141296.1783
131669.5728,131684.3303
103641.9432,103656.5255
124429.2517,124443.5641
164382.4903,164398.2216
134528.0126,134542.4448
120211.1507,120226.3886
124353.25,124368.4228
117220.7697,117235.5635
117682.7261,117698.1669
122048.2994,122062.6336
122790.0012,122804.8313
122001.009,122016.2683
125033.9752,125049.1448
131974.1056,131988.3393
148719.4673,148734.4374
142988.9579,143004.3096
120754.4361,120769.2472
137019.6235,137034.7707
128379.4481,128394.4346
114615.6058,114629.4767
118827.4216,118842.9603
132695.507,132710.0815
137196.2713,137211.349
102843.4632,102857.8702
128705.4902,128720.5526
119789.45,119804.3775
112742.541,112757.5573
134975.7802,134991.273
121779.5979,121794.5326
137296.7116,137311.589
129459.9706,129474.4875
119604.9954,119619.9761
135141.4786,135156.2008
116071.5497,116086.1718
118013.2217,118028.5245
113389.0136,113403.4959
109003.1188,109017.3397
115137.8695,115152.7194
114562.7509,114577.1288
119859.2038,119873.431
133700.4145,133714.8565
111670.1183,111685.1874
107884.5286,107899.0945
122669.7578,122684.6219
114683.0147,114697.3424
125255.1387,125270.183
133682.119,133696.7193
119547.8589,119562.6834
139525.3913,139541.0926
123803.1574,123818.2661
133136.2088,133151.6379
125561.1142,125576.3764
112582.5993,112597.4592
127785.7024,127800.3811
114902.9597,114918.277
138559.2996,138574.4115
119693.0633,119707.0479
152112.0605,152126.5989
130074.5256,130089.6002
123276.6874,123290.847
110233.73,110247.944
108558.0068,108572.6968
129291.1557,129306.1293
135713.1798,135728.5987
145515.9453,145530.9121
115316.3024,115330.7352
137866.1293,137880.9323
139133.393,139147.3912
113624.5209,113639.0924
132586.8806,132601.6104
132279.9112,132295.7334
140473.9074,140488.8048
115282.9576,115297.7753
140116.7919,140131.1916
130878.7884,130893.2905
140345.5901,140360.6598
144404.2122,144419.5929
125657.5932,125673.5602
119209.6946,119223.902
124580.4703,124595.1708
121112.3683,121127.5867
142448.3586,142463.6513
146696.3713,146711.728
112425.2306,112439.2988
106676.6897,106691.2099
145872.9023,145887.9906
105823.2174,105837.5702
128706.5043,128722.0328
122626.0921,122639.6845
134514.7549,134530.1915
118943.6584,118958.2411
124241.1215,124256.0599
126956.7552,126971.8311
131831.655,131846.768
127438.9056,127454.288
124932.4374,124947.6688
123567.9535,123582.586
127659.8357,127674.9964
154579.1255,154594.6846
129437.0096,129451.9027
132093.4121,132108.6478
121957.1062,121971.4563
109663.022,109677.9795
130093.9631,130109.1093
127517.1004,127532.1751
129136.7006,129152.4673
109970.1913,109985.378
130726.3531,130741.7333
124052.8769,124067.4646
131016.043,131030.7581
110757.0343,110771.4748
125689.917,125704.0079
126525.1053,126540.4875
142318.5173,142333.4075
120797.2568,120811.878
133024.2053,133038.7301
119521.9792,119537.1046
121319.1065,121334.1411
140813.097,140827.8031
142781.0163,142796.1173
130753.7398,130768.7678
121355.5131,121370.8144
129538.6806,129553.8197
97973.45629,97987.86442
147780.9373,147795.6274
139974.8678,139990.1018
119061.7685,119076.3743
123169.246,123184.2379
145175.3228,145190.9319
123174.014,123188.3091
